source,target,weight
4502913,4104090,1
4502913,4196440,1
4561932,4264382,1
4561932,4502913,1
4580331,4437226,1
4580331,4466180,1
4419813,3352725,1
4419813,3966514,1
4419813,3985597,1
4419813,4016017,1
4419813,4222792,1
4419813,4224089,1
4419813,4233091,1
4419813,4348802,1
4449287,4209349,1
4449287,4274909,1
4463493,4053349,1
4463493,4135954,1
4463493,4274909,1
4463493,4333794,1
4463493,4362597,1
4463493,4390393,1
4506435,3534234,1
4506435,3648125,1
4506435,3900350,1
4506435,3925572,1
4506435,3958040,1
4506435,3961999,1
4506435,3966514,1
4506435,3966577,1
4506435,3970486,1
4506435,3997378,1
4506435,4002511,1
4506435,4046605,1
4506435,4104086,1
4506435,4140558,1
4506435,4159915,1
4506435,4170492,1
4506435,4202916,1
4506435,4222792,1
4506435,4301324,1
4506435,4404735,1
4611386,4104086,1
4611386,4252582,1
4611386,4255207,1
4611386,4269636,1
4611386,4376664,1
4611386,4391033,1
4611386,4396460,1
4611386,4420874,1
4611386,4449287,1
4611386,4455740,1
3969168,3432792,1
3969168,3632434,1
3969168,3738883,1
3969168,3772577,1
3969168,3789023,1
3969168,3806771,1
3969168,3832202,1
3969168,3892608,1
4044452,3955269,1
4104090,3575740,1
4104090,3640806,1
4104090,3919060,1
4104090,3954523,1
4104090,3966577,1
4104090,3972754,1
4104090,3997378,1
4256514,3488564,1
4256514,3591840,1
4256514,3670403,1
4256514,3966577,1
4256514,3971684,1
4256514,4042726,1
4256514,4093503,1
4256514,4104086,1
4256514,4104090,1
4509249,4104086,1
4509249,4233091,1
4509249,4238278,1
4509249,4255207,1
4544576,4019248,1
4544576,4039702,1
4544576,4140558,1
4544576,4202916,1
4544576,4222792,1
4544576,4356211,1
4544576,4404736,1
4582565,4333227,1
4582565,4473598,1
4582565,4493740,1
4626317,4493740,1
4626317,4528047,1
4626317,4546538,1
4318751,3600651,1
4318751,3648125,1
4318751,3940288,1
4318751,3976524,1
4318751,4060427,1
4318751,4063992,1
4318751,4103415,1
4318751,4104086,1
4318751,4110125,1
4318751,4139442,1
4318751,4157269,1
4318751,4159915,1
4318751,4160991,1
4318751,4242791,1
4318751,4252582,1
4331708,4001465,1
4331708,4104086,1
4331708,4172005,1
4369565,3500139,1
4369565,3911562,1
4369565,4048649,1
4369565,4187516,1
4369565,4225879,1
4369565,4233091,1
4369565,4252579,1
4477310,4140558,1
4477310,4255207,1
4534824,4272302,1
4534824,4307180,1
4534824,4331708,1
4534824,4333227,1
4534824,4369565,1
4633290,3861968,1
4633290,4209797,1
4633290,4327476,1
4633290,4400411,1
4633290,4474624,1
4633290,4477310,1
4633290,4554726,1
4633290,4558508,1
4471525,4222792,1
4471525,4238278,1
4471525,4356211,1
4472240,3753803,1
4472240,3767493,1
4472240,4040891,1
4472240,4140558,1
4472240,4397075,1
4580330,4462846,1
4671851,3386864,1
4671851,3886000,1
4671851,3911562,1
4671851,3979237,1
4671851,3998673,1
4671851,4025411,1
4671851,4039539,1
4671851,4111724,1
4671851,4191788,1
4671851,4231056,1
4671851,4233091,1
4671851,4255207,1
4671851,4269636,1
4671851,4307180,1
4671851,4375645,1
4671851,4378565,1
4671851,4398992,1
4671851,4612701,1
3859716,3660735,1
3859716,3750268,1
3883889,3755720,1
3883889,3756876,1
4113515,3622382,1
4113515,3755014,1
4113515,3771218,1
4113515,3783047,1
4113515,3788894,1
4113515,3793088,1
4113515,3798061,1
4113515,3874919,1
4113515,3897274,1
4113515,3924024,1
4131910,3411051,1
4131910,3412295,1
4131910,3416224,1
4131910,3579391,1
4131910,3623219,1
4131910,3944447,1
4131910,3984859,1
4131910,3994011,1
4131910,4016007,1
4131910,4017885,1
4131910,4057823,1
4148133,3475234,1
4148133,3753807,1
4148133,3886000,1
4148133,3898105,1
4148133,3940288,1
4148133,3966501,1
4148133,4039358,1
4148133,4050967,1
4148133,4062707,1
4192059,3475234,1
4192059,3699646,1
4192059,3958323,1
4192059,4033797,1
4438157,3924024,1
4438157,4151537,1
4438157,4279947,1
4454646,3534234,1
4454646,3648125,1
4454646,3753803,1
4454646,3886587,1
4454646,3900350,1
4454646,3958040,1
4454646,3961999,1
4454646,3966514,1
4454646,3966577,1
4454646,3970486,1
4454646,3997378,1
4454646,4002511,1
4454646,4056415,1
4454646,4104086,1
4454646,4135954,1
4454646,4140558,1
4454646,4170492,1
4454646,4256514,1
4454646,4325182,1
4454646,4369565,1
4454647,3534234,1
4454647,3648125,1
4454647,3753803,1
4454647,3886587,1
4454647,3900350,1
4454647,3958040,1
4454647,3961999,1
4454647,3966514,1
4454647,3966577,1
4454647,3970486,1
4454647,3997378,1
4454647,4002511,1
4454647,4056415,1
4454647,4104086,1
4454647,4135954,1
4454647,4140558,1
4454647,4170492,1
4454647,4256514,1
4454647,4325182,1
4454647,4369565,1
4545852,4377438,1
4621414,4353086,1
4621414,4542396,1
4621414,4554728,1
4737831,3648125,1
4737831,4108686,1
4737831,4206005,1
4737831,4324038,1
4737831,4462040,1
4737831,4513303,1
4791073,4484979,1
4791073,4626317,1
4791073,4631219,1
4353086,3894893,1
4353086,4131910,1
4353086,4140558,1
4353086,4184085,1
4353086,4199772,1
4353086,4222062,1
4353086,4260436,1
4353086,4272776,1
4400715,2992903,1
4400715,3160521,1
4400715,3160522,1
4400715,3348962,1
4400715,3600237,1
4400715,4035829,1
4400715,4046618,1
4400715,4058418,1
4400715,4140558,1
4400715,4196041,1
4400715,4211582,1
4400715,4252579,1
4503451,3913124,1
4503451,4037306,1
4503451,4048649,1
4503451,4140558,1
4503451,4280272,1
4503451,4329772,1
4503451,4338618,1
4503451,4339869,1
4503451,4369565,1
4503451,4435896,1
4528047,3661636,1
4528047,3956033,1
4528047,3969168,1
4528047,4104086,1
4528047,4256514,1
4528047,4309716,1
4528047,4454647,1
4528047,4473598,1
4549927,3381182,1
4549927,4118728,1
4549927,4149177,1
4549927,4356622,1
4672410,4353086,1
4689656,4104086,1
4689656,4255207,1
4689656,4256514,1
4689656,4454646,1
4689656,4454647,1
4689656,4473598,1
4689656,4503451,1
4689656,4509249,1
4689656,4528047,1
4728623,4327476,1
4728623,4353086,1
4728623,4462847,1
4728623,4504332,1
4728623,4522661,1
4728623,4578142,1
4728623,4649625,1
4819052,4672410,1
4079506,3331716,1
4079506,3368113,1
4079506,3411200,1
4079506,3423255,1
4079506,3574007,1
4079506,3575731,1
4079506,3624463,1
4079506,3829889,1
4563227,3755001,1
4563227,3958040,1
4563227,4002511,1
4563227,4187125,1
4563227,4271583,1
4563227,4272308,1
4563227,4313255,1
4563227,4373965,1
4563227,4394196,1
4233091,3783044,1
4233091,3847687,1
4233091,3883948,1
4233091,3892608,1
4233091,3911562,1
4233091,3956033,1
4233091,3966501,1
4233091,3979237,1
4233091,3998673,1
4233091,4125418,1
4338138,3574008,1
4338138,3655457,1
4338138,3796613,1
4338138,3975221,1
4338138,4047217,1
4338138,4048649,1
4338138,4080619,1
4338138,4104086,1
4338138,4115797,1
4338138,4139442,1
4338138,4157269,1
4338138,4242791,1
4338138,4252582,1
4420874,3878552,1
4420874,3904450,1
4420874,4231057,1
4420874,4233091,1
4420874,4255207,1
4420874,4269636,1
4420874,4317127,1
4420874,4320411,1
4534826,3757733,1
4534826,3919066,1
4534826,4104086,1
4534826,4110125,1
4534826,4180432,1
4534826,4244799,1
4534826,4283235,1
4534826,4314875,1
4534826,4318751,1
4534826,4324611,1
4534826,4330384,1
4534826,4333793,1
4534826,4380489,1
4541167,3900350,1
4541167,4419142,1
4541167,4441941,1
4631803,4079506,1
4631803,4396460,1
4631803,4502914,1
4631803,4519128,1
4631803,4528047,1
4631803,4546538,1
4745081,4375124,1
4745081,4446476,1
4745081,4462040,1
4745081,4470062,1
4745081,4520552,1
4745081,4522662,1
4745081,4554728,1
4745081,4611386,1
4745081,4661202,1
4749661,3681668,1
4749661,3703420,1
4749661,3762966,1
4749661,4062034,1
4749661,4104086,1
4749661,4139442,1
4749661,4302763,1
4749661,4339767,1
4749661,4392149,1
4749661,4419150,1
4749661,4484211,1
4749661,4674173,1
4403395,3863330,1
4403395,4047217,1
4403395,4068254,1
4403395,4120707,1
4403395,4256515,1
4403395,4325180,1
4462847,3156591,1
4462847,3651385,1
4462847,3796613,1
4462847,3928092,1
4462847,3947299,1
4462847,4074304,1
4462847,4101350,1
4679304,3853633,1
4679304,4477310,1
4679304,4502913,1
4679304,4506435,1
4679304,4551911,1
4679304,4584763,1
4839115,188123,1
4839115,358853,1
4839115,743525,1
4839115,1391678,1
4839115,3582376,1
4839115,3665720,1
4839115,3683760,1
4839115,3730763,1
4839115,3745775,1
4839115,3914359,1
4839115,3922832,1
4839115,3927163,1
4839115,4042407,1
4839115,4129449,1
4839115,4366209,1
4839115,4367986,1
4839115,4374672,1
4839115,4390372,1
4839115,4461856,1
4839115,4487633,1
4839115,4504315,1
4663832,433794,1
4663832,4271583,1
4663832,4391033,1
4663832,4396460,1
4663832,4419813,1
4663832,4443933,1
4663832,4466180,1
4663832,4493740,1
4663832,4502914,1
4942137,4473598,1
4942137,4679304,1
4942137,4830978,1
4942137,4847214,1
4569701,4026733,1
4569701,4063967,1
4569701,4072545,1
4569701,4074304,1
4569701,4104086,1
4569701,4239559,1
4569701,4353086,1
4569701,4389255,1
4569701,4431460,1
4656730,4435896,1
4656730,4459741,1
4656730,4477310,1
4656730,4493740,1
4656730,4532696,1
4656730,4534824,1
4656730,4536945,1
4952524,4506435,1
4952524,4543706,1
4952524,4571819,1
5100830,4746625,1
5100830,4948456,1
5100830,4948748,1
5100830,4948751,1
4234362,3750268,1
4234362,3943543,1
4234362,3966577,1
4234362,3984822,1
4234362,3996657,1
4234362,3996658,1
4234362,4031608,1
4234362,4072545,1
4234362,4074300,1
4234362,4080719,1
4234362,4097885,1
4234362,4104090,1
4234362,4157269,1
4234362,4174251,1
4912062,4170492,1
4912062,4372033,1
4912062,4522657,1
4912062,4570325,1
4912062,4597164,1
4912062,4717687,1
4975126,4676841,1
5256593,5192714,1
3861968,3206339,1
3861968,3296040,1
3861968,3386865,1
3861968,3442011,1
3861968,3534234,1
3861968,3550292,1
3861968,3648125,1
3883948,3355636,1
3883948,3386865,1
3883948,3416224,1
3883948,3659160,1
3883948,3689992,1
3883948,3780426,1
3886000,3442011,1
3886000,3558348,1
3886000,3648125,1
3886000,3657030,1
3886000,3755001,1
3886000,3784847,1
3886000,3793090,1
3867216,3615956,1
3867216,3816196,1
3873361,3700497,1
3901737,3707765,1
3901737,3793088,1
3901737,3796612,1
3979237,3411200,1
3979237,3433686,1
3979237,3493820,1
3979237,3551221,1
3979237,3559283,1
4007104,3616345,1
4007104,3730800,1
4007104,3742593,1
4007104,3839177,1
4007104,3878008,1
4007104,3880684,1
4007104,3894895,1
4007104,3898141,1
4007104,3925078,1
3928081,3791885,1
3928082,3533857,1
3928082,3756861,1
3928082,3793088,1
3945856,3388009,1
3945856,3529347,1
3945856,3566519,1
3945856,3632438,1
3945856,3704178,1
3945856,3717790,1
3945856,3793088,1
4018627,3542551,1
4018627,3551221,1
4018627,3560278,1
4018627,3793088,1
4018627,3920483,1
4018627,3925105,1
4018627,3928081,1
4018627,3928082,1
4018627,3933528,1
4046606,3673679,1
4046606,3730778,1
4046606,3759763,1
4046606,3806371,1
4106954,3595716,1
4106954,3730778,1
4106954,3852119,1
4106954,4025364,1
4118250,3972754,1
4118250,3998674,1
4118250,4002511,1
4118250,4009057,1
4118250,4018627,1
4118250,4021270,1
4118250,4029527,1
4118250,4063967,1
4131497,3783047,1
4131497,3900352,1
4131497,3928082,1
4131497,3948694,1
4131497,3961999,1
4131497,3967981,1
4131497,4028150,1
4131497,4040891,1
4131497,4052229,1
4131497,4053349,1
4131497,4060427,1
4131497,4061530,1
4135954,3479237,1
4135954,3560278,1
4135954,3771218,1
4135954,3783047,1
4135954,3833429,1
4135954,3860466,1
4135954,3883372,1
4135954,3900352,1
4135954,3948694,1
4135954,4021270,1
4135954,4044452,1
3911471,3226611,1
3911471,3423650,1
3911471,3502951,1
3911471,3648125,1
3911471,3755014,1
3911471,3783047,1
3911471,3796613,1
3928091,3386865,1
3928091,3529217,1
3928091,3557444,1
3928091,3581165,1
3928091,3648125,1
3961356,3386865,1
3961356,3648125,1
3961356,3665330,1
3961356,3751722,1
3961356,3796613,1
3992232,3341755,1
3992232,3370995,1
3992232,3648125,1
3992232,3748545,1
3992232,3796612,1
3992232,3873383,1
3993513,3648125,1
3993513,3873383,1
3993513,3873989,1
3993513,3904450,1
3993513,3911471,1
4140558,3210620,1
4140558,3500139,1
4140558,3611058,1
4140558,3648125,1
4140558,3677280,1
4140558,3753803,1
4140558,3760239,1
4140558,3847687,1
4140558,3966577,1
4140558,3969746,1
4140558,4042726,1
4283236,3766446,1
4283236,3873989,1
4283236,4053923,1
4283236,4072981,1
4283236,4126496,1
4283236,4155777,1
4283236,4160988,1
4283236,4180827,1
4283236,4196228,1
3874920,3476617,1
3874920,3488712,1
3874920,3558374,1
3874920,3765940,1
4169000,3300832,1
4169000,3332137,1
4169000,3341743,1
4169000,3343255,1
4169000,3381369,1
4169000,3489961,1
4169000,3689992,1
4169000,3787710,1
4264382,3656034,1
4264382,3713908,1
4264382,3904450,1
4264382,3919060,1
4264382,3966577,1
4264382,3971059,1
4264382,4057823,1
4264382,4104086,1
4264382,4104090,1
4007103,3474021,1
4007103,3804738,1
4056413,3426254,1
4056413,3486892,1
4056413,3486953,1
4056413,3664894,1
4056413,3728166,1
4056413,3755012,1
4056413,3990925,1
4123565,3212921,1
4123565,3212929,1
4123565,3406041,1
4123565,3632434,1
4123565,4022930,1
4123565,4039702,1
4123565,4045594,1
4199384,3445303,1
4199384,3484662,1
4199384,3740280,1
4199384,3791024,1
4199384,3859127,1
4199384,3971061,1
4199384,4014037,1
4199384,4086613,1
4199384,4142926,1
4307179,2559389,1
4307179,3395057,1
4307179,3506506,1
4307179,3544400,1
4307179,3700497,1
4307179,3715250,1
4307179,3820994,1
4307179,3837907,1
4307179,3844831,1
4307179,3846166,1
4307179,3849136,1
4307179,3873361,1
4307179,3976524,1
4307179,3982943,1
4307179,3985597,1
4307179,3991231,1
4307179,4004044,1
4307179,4025411,1
4307179,4035276,1
4307179,4038110,1
4307179,4040891,1
4307179,4040893,1
4307179,4057659,1
4307179,4076575,1
4307179,4098637,1
4307179,4113550,1
4307179,4152195,1
4307179,4184909,1
4204894,3825442,1
4204894,3986896,1
4204894,3986903,1
4204894,4079504,1
4204894,4102733,1
4204894,4114256,1
4204894,4151631,1
4269636,3492174,1
4269636,3534234,1
4269636,3579058,1
4269636,3648125,1
4269636,3775192,1
4269636,3840409,1
4269636,3858237,1
4269636,3878552,1
4269636,3900350,1
4269636,3919005,1
4269636,3956033,1
4269636,3979237,1
4269636,3992232,1
4269636,3993513,1
4269636,4048649,1
4269636,4160991,1
4269636,4175983,1
4269636,4191595,1
4269636,4199378,1
4269636,4219835,1
4284659,3585088,1
4284659,3825442,1
4284659,3911163,1
4284659,4030952,1
4284659,4039359,1
4284659,4122240,1
4284659,4159686,1
4209349,3799777,1
4209349,3966577,1
4209349,4026740,1
4209349,4037307,1
4209349,4042726,1
4209349,4063992,1
4209349,4103415,1
4209349,4124933,1
4209349,4139442,1
4209349,4160991,1
4209350,3398029,1
4209350,3730787,1
4209350,3966577,1
4209350,4026740,1
4209350,4037307,1
4209350,4103415,1
4209350,4124933,1
4209350,4139442,1
4209350,4157269,1
4209350,4160991,1
4252582,3717507,1
4252582,3761328,1
4252582,3913211,1
4252582,4115797,1
4252582,4157269,1
4252582,4160991,1
4252582,4168999,1
4261763,3961356,1
4261763,4066473,1
4261763,4110779,1
4261763,4111724,1
4261763,4149915,1
4261763,4175983,1
4261763,4187125,1
4261763,4191595,1
4385433,3846192,1
4385433,3938243,1
4385433,3956527,1
4385433,4074304,1
4385433,4107835,1
4385433,4114256,1
4385433,4141022,1
4385433,4156246,1
4385433,4209349,1
4385433,4283236,1
4385433,4283439,1
4385433,4343082,1
4391650,3675471,1
4391650,4047284,1
4391650,4063274,1
4391650,4151631,1
4391650,4151635,1
4391650,4192059,1
4391650,4208781,1
4391650,4212684,1
4391650,4256515,1
4391650,4280272,1
4391650,4295897,1
4391650,4305760,1
4391650,4306915,1
4391650,4329186,1
4047195,3386865,1
4047195,3623218,1
4047195,3659160,1
4047195,3755001,1
4048649,3500139,1
4048649,3622812,1
4048649,3639787,1
4048649,3883948,1
4048649,3892608,1
4048649,3924265,1
4048649,3956033,1
4110779,3933540,1
4110779,4005453,1
4110779,4008107,1
4174252,3592707,1
4174252,3673018,1
4174252,3967310,1
4174252,4001873,1
4174252,4014037,1
4174252,4062707,1
4174252,4063275,1
4174252,4134125,1
4242156,3890632,1
4242156,3974515,1
4242156,4002501,1
4242156,4015279,1
4242156,4054895,1
4242156,4057824,1
4242156,4072974,1
4242156,4097314,1
4242156,4174217,1
4271583,3761327,1
4271583,3958040,1
4271583,4002511,1
4271583,4088516,1
4271583,4209349,1
4271583,4219369,1
3919066,3723277,1
3919066,3839177,1
4110125,3917495,1
4292156,3675314,1
4292156,3721592,1
4292156,3958040,1
4292156,3961999,1
4333964,3675314,1
4333964,4091169,1
4333964,4110125,1
3940506,3615956,1
3940506,3795557,1
3962717,3386865,1
3962717,3500143,1
3962717,3648125,1
3962717,3736477,1
3962717,3783047,1
3962717,3873383,1
3962717,3873989,1
4111720,3293084,1
4111720,3558366,1
4111720,3585714,1
4111720,3640806,1
4111720,3655457,1
4111720,3891468,1
4111720,3904450,1
4111720,3961353,1
4111720,3972754,1
4111720,4004950,1
4111720,4045251,1
4168999,3564443,1
4168999,3962717,1
4168999,3993513,1
4168999,4058419,1
4168999,4110125,1
4168999,4110126,1
4168999,4111724,1
4168999,4115797,1
4073054,3400309,1
4073054,3892608,1
4073054,3998673,1
4305974,3663277,1
4305974,4025411,1
4305974,4123565,1
4321284,3801880,1
4321284,3844831,1
4321284,3976524,1
4321284,4025411,1
4321284,4045594,1
4321284,4070501,1
4321284,4076575,1
4321284,4123565,1
4321284,4172004,1
4321284,4174251,1
4321284,4184909,1
4328263,3723277,1
4328263,4029562,1
4328263,4123565,1
4328263,4181755,1
4005451,3283223,1
4005451,3644799,1
4005451,3880675,1
4047975,3472751,1
4047975,3657542,1
4047975,3675313,1
4047975,3823352,1
4047975,3884788,1
4047975,3920482,1
4047975,3950233,1
4047975,3966514,1
4047975,3974298,1
4109272,3622812,1
4109272,3660732,1
4109272,3846821,1
4109272,3859716,1
4109272,3943555,1
4109272,3997908,1
4109272,4005451,1
4178197,3425879,1
4178197,3621346,1
4178197,3813585,1
4178197,3855690,1
4178197,3884733,1
4178197,3998672,1
4178197,4056413,1
4178197,4066482,1
4178197,4071383,1
4196440,3656034,1
4196440,3904450,1
4196440,3971059,1
4196440,4005453,1
4196440,4051506,1
4196440,4110779,1
4259680,3427513,1
4259680,4016587,1
4259680,4076556,1
4259680,4160991,1
4259680,4188707,1
4259680,4205333,1
4437226,3623923,1
4437226,3914857,1
4437226,4050965,1
4437226,4086694,1
4437226,4104090,1
4437226,4232439,1
4437226,4280854,1
4437226,4335503,1
4466180,3919005,1
4466180,4109272,1
4466180,4110122,1
4466180,4131910,1
4466180,4140558,1
4466180,4264382,1
4466180,4323913,1
3966514,3681153,1
3966514,3755001,1
3966514,3783047,1
3966514,3793090,1
3966514,3886000,1
4016017,3640806,1
4016017,3919060,1
4224089,3806371,1
4224089,3825442,1
4224089,3972756,1
4224089,3986903,1
4224089,4023195,1
4224089,4043848,1
4224089,4079504,1
4224089,4113533,1
4348802,3793721,1
4348802,3881242,1
4348802,4013489,1
4348802,4039358,1
4348802,4109372,1
4348802,4221045,1
4274909,3534234,1
4274909,3648125,1
4274909,3725160,1
4274909,3892608,1
4274909,3920483,1
4274909,3956033,1
4274909,3966577,1
4274909,3969168,1
4274909,3970486,1
4274909,3979237,1
4274909,3979765,1
4274909,3997378,1
4274909,4025411,1
4274909,4037307,1
4274909,4042726,1
4274909,4083098,1
4274909,4093503,1
4274909,4104086,1
4274909,4209350,1
4274909,4211582,1
4053349,3810795,1
4053349,3911560,1
4333794,4135954,1
4333794,4142926,1
4333794,4209349,1
4333794,4252579,1
4362597,4004044,1
4362597,4244799,1
4390393,3886000,1
4390393,3966577,1
4390393,4042726,1
4390393,4063992,1
4390393,4104086,1
4390393,4139442,1
4390393,4140558,1
4390393,4203800,1
4390393,4274909,1
4390393,4317273,1
4390393,4333965,1
3900350,3719535,1
3900350,3755014,1
3900350,3784847,1
3925572,3632436,1
3925572,3765937,1
3958040,3810796,1
3958040,3852104,1
3958040,3860466,1
3961999,3783047,1
3961999,3858231,1
3961999,3886000,1
3961999,3900350,1
3970486,2981877,1
3970486,3165430,1
3970486,3279963,1
3970486,3442011,1
3970486,3445303,1
3970486,3479237,1
3970486,3484313,1
3970486,3550292,1
3970486,3649386,1
3997378,3135638,1
3997378,3386865,1
3997378,3447984,1
